train,val
0.7755431591309454,0.7419525065963061
0.8358778625954199,0.7746701846965699
0.8555490311215502,0.7984168865435356
0.8639166177334116,0.7941952506596306
0.8835877862595419,0.7788918205804749
0.8913681738109219,0.7773087071240106
0.8982677627715795,0.783641160949868
0.9004697592483851,0.770976253298153
0.9023781561949501,0.7725593667546173
0.9092777451556078,0.770976253298153
