train,val
0.46923086885417553,0.5725473056407276
0.33826929409575335,0.5693082753325613
0.289577657362327,0.5304572956244606
0.271187818477382,0.6048997459224073
0.2376393411205715,0.6828362100693922
0.21861207768697286,0.780420620248235
0.20603266302375883,0.8112382493478459
0.19710558866376535,0.9146065238468984
0.18821062521677612,0.916025951150109
0.18219293840338885,0.9486752355124926
